ts,payload,day,hour,minute,month,source,year
2026-07-01 18:49:28.428-03,"{""Message"":{""PositionReport"":{""Cog"":48.2,""CommunicationState"":66540,""Latitude"":37.45498,""Longitude"":126.59639833333334,""MessageID"":1,""NavigationalStatus"":0,""PositionAccuracy"":false,""Raim"":false,""RateOfTurn"":0,""RepeatIndicator"":0,""Sog"":0,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":25,""TrueHeading"":301,""UserID"":440039450,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":440039450,""MMSI_String"":440039450,""ShipName"":""KOREA PRINCE"",""latitude"":37.45498,""longitude"":126.5964,""time_utc"":""2026-07-01 21:49:26.971665899 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.428-03,"{""Message"":{""PositionReport"":{""Cog"":112.2,""CommunicationState"":99313,""Latitude"":51.967945,""Longitude"":4.04519,""MessageID"":1,""NavigationalStatus"":0,""PositionAccuracy"":false,""Raim"":false,""RateOfTurn"":0,""RepeatIndicator"":0,""Sog"":9.3,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":27,""TrueHeading"":113,""UserID"":245821000,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":245821000,""MMSI_String"":245821000,""ShipName"":""VB SIRIUS           "",""latitude"":51.96795,""longitude"":4.04519,""time_utc"":""2026-07-01 21:49:26.95834738 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.438-03,"{""Message"":{""PositionReport"":{""Cog"":74.5,""CommunicationState"":33764,""Latitude"":50.41522,""Longitude"":0.35483333333333333,""MessageID"":1,""NavigationalStatus"":0,""PositionAccuracy"":false,""Raim"":false,""RateOfTurn"":0,""RepeatIndicator"":0,""Sog"":10.8,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":26,""TrueHeading"":74,""UserID"":255801540,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":255801540,""MMSI_String"":255801540,""ShipName"":""AUTOSTAR            "",""latitude"":50.41522,""longitude"":0.35483,""time_utc"":""2026-07-01 21:49:26.974345514 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.438-03,"{""Message"":{""ShipStaticData"":{""AisVersion"":2,""CallSign"":""V2HM2  "",""Destination"":""GI GIB              "",""Dimension"":{""A"":132,""B"":15,""C"":6,""D"":17},""Dte"":false,""Eta"":{""Day"":2,""Hour"":10,""Minute"":0,""Month"":7},""FixType"":1,""ImoNumber"":9811983,""MaximumStaticDraught"":8.2,""MessageID"":5,""Name"":""BBC UKRAINE         "",""RepeatIndicator"":0,""Spare"":false,""Type"":70,""UserID"":305803000,""Valid"":true}},""MessageType"":""ShipStaticData"",""MetaData"":{""MMSI"":305803000,""MMSI_String"":305803000,""ShipName"":""BBC UKRAINE         "",""latitude"":36.39875,""longitude"":-9.4132,""time_utc"":""2026-07-01 21:49:26.977471137 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.455-03,"{""Message"":{""StandardClassBPositionReport"":{""AssignedMode"":false,""ClassBBand"":true,""ClassBDisplay"":false,""ClassBDsc"":true,""ClassBMsg22"":true,""ClassBUnit"":false,""Cog"":360,""CommunicationState"":82794,""CommunicationStateIsItdma"":true,""Latitude"":59.460905000000004,""Longitude"":18.278845,""MessageID"":18,""PositionAccuracy"":false,""Raim"":false,""RepeatIndicator"":0,""Sog"":0,""Spare1"":0,""Spare2"":0,""Timestamp"":26,""TrueHeading"":511,""UserID"":276009900,""Valid"":true}},""MessageType"":""StandardClassBPositionReport"",""MetaData"":{""MMSI"":276009900,""MMSI_String"":276009900,""ShipName"":""MELISSA"",""latitude"":59.46091,""longitude"":18.27885,""time_utc"":""2026-07-01 21:49:26.980320766 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.463-03,"{""Message"":{""PositionReport"":{""Cog"":0,""CommunicationState"":66534,""Latitude"":53.19406,""Longitude"":5.437659999999999,""MessageID"":1,""NavigationalStatus"":0,""PositionAccuracy"":true,""Raim"":true,""RateOfTurn"":-128,""RepeatIndicator"":0,""Sog"":0,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":26,""TrueHeading"":511,""UserID"":244740201,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":244740201,""MMSI_String"":244740201,""ShipName"":""STRANGER "",""latitude"":53.19406,""longitude"":5.43766,""time_utc"":""2026-07-01 21:49:26.991389147 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.471-03,"{""Message"":{""UnknownMessage"":{}},""MessageType"":""UnknownMessage"",""MetaData"":{""MMSI"":211770290,""MMSI_String"":211770290,""ShipName"":""OTTO LAUFFER"",""latitude"":53.54356,""longitude"":9.91557,""time_utc"":""2026-07-01 21:49:26.993696243 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.476-03,"{""Message"":{""PositionReport"":{""Cog"":360,""CommunicationState"":2240,""Latitude"":51.88612166666667,""Longitude"":4.278151666666667,""MessageID"":1,""NavigationalStatus"":0,""PositionAccuracy"":true,""Raim"":true,""RateOfTurn"":-128,""RepeatIndicator"":0,""Sog"":0,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":26,""TrueHeading"":511,""UserID"":244650090,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":244650090,""MMSI_String"":244650090,""ShipName"":""FALCON"",""latitude"":51.88612,""longitude"":4.27815,""time_utc"":""2026-07-01 21:49:26.998373672 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.487-03,"{""Message"":{""PositionReport"":{""Cog"":5.7,""CommunicationState"":66518,""Latitude"":51.88617333333333,""Longitude"":4.619303333333334,""MessageID"":1,""NavigationalStatus"":15,""PositionAccuracy"":true,""Raim"":true,""RateOfTurn"":-128,""RepeatIndicator"":0,""Sog"":0,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":25,""TrueHeading"":511,""UserID"":244600000,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":244600000,""MMSI_String"":244600000,""ShipName"":""RAK                 "",""latitude"":51.88617,""longitude"":4.6193,""time_utc"":""2026-07-01 21:49:27.015671832 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.512-03,"{""Message"":{""UnknownMessage"":{}},""MessageType"":""UnknownMessage"",""MetaData"":{""MMSI"":244700318,""MMSI_String"":244700318,""ShipName"":""MEARE"",""latitude"":51.69166,""longitude"":4.58866,""time_utc"":""2026-07-01 21:49:27.01803225 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.512-03,"{""Message"":{""PositionReport"":{""Cog"":360,""CommunicationState"":66526,""Latitude"":51.707678333333334,""Longitude"":4.62183,""MessageID"":1,""NavigationalStatus"":0,""PositionAccuracy"":false,""Raim"":false,""RateOfTurn"":-128,""RepeatIndicator"":0,""Sog"":0,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":26,""TrueHeading"":511,""UserID"":244801590,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":244801590,""MMSI_String"":244801590,""ShipName"":""THIJS JR"",""latitude"":51.70768,""longitude"":4.62183,""time_utc"":""2026-07-01 21:49:27.01679377 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.512-03,"{""Message"":{""PositionReport"":{""Cog"":120.8,""CommunicationState"":99295,""Latitude"":-21.13693333333333,""Longitude"":-175.18725,""MessageID"":1,""NavigationalStatus"":0,""PositionAccuracy"":false,""Raim"":false,""RateOfTurn"":-128,""RepeatIndicator"":0,""Sog"":0,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":27,""TrueHeading"":511,""UserID"":570456000,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":570456000,""MMSI_String"":570456000,""ShipName"":""KOE KELESI PE       "",""latitude"":-21.13693,""longitude"":-175.18725,""time_utc"":""2026-07-01 21:49:27.020252665 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.524-03,"{""Message"":{""PositionReport"":{""Cog"":249.6,""CommunicationState"":99312,""Latitude"":49.234186666666666,""Longitude"":-123.87187833333334,""MessageID"":1,""NavigationalStatus"":0,""PositionAccuracy"":true,""Raim"":false,""RateOfTurn"":0,""RepeatIndicator"":0,""Sog"":19.5,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":26,""TrueHeading"":250,""UserID"":316001251,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":316001251,""MMSI_String"":316001251,""ShipName"":""QUEEN OF COWICHAN"",""latitude"":49.23419,""longitude"":-123.87188,""time_utc"":""2026-07-01 21:49:27.022568524 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.524-03,"{""Message"":{""ExtendedClassBPositionReport"":{""AssignedMode"":false,""Cog"":17.4,""Dimension"":{""A"":14,""B"":14,""C"":3,""D"":5},""Dte"":true,""FixType"":0,""Latitude"":35.12528666666666,""Longitude"":129.06621333333334,""MessageID"":19,""Name"":""SAMWOOTUG           "",""PositionAccuracy"":false,""Raim"":false,""RepeatIndicator"":0,""Sog"":0,""Spare1"":0,""Spare2"":0,""Spare3"":0,""Timestamp"":60,""TrueHeading"":93,""Type"":52,""UserID"":440328640,""Valid"":true}},""MessageType"":""ExtendedClassBPositionReport"",""MetaData"":{""MMSI"":440328640,""MMSI_String"":440328640,""ShipName"":""SAMWOOTUG           "",""latitude"":35.12529,""longitude"":129.06621,""time_utc"":""2026-07-01 21:49:27.025961074 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.524-03,"{""Message"":{""DataLinkManagementMessage"":{""Data"":{""0"":{""Increment"":0,""Offset"":0,""TimeOut"":7,""Valid"":false,""integerOfSlots"":1},""1"":{""Increment"":750,""Offset"":1432,""TimeOut"":7,""Valid"":false,""integerOfSlots"":1},""2"":{""Increment"":0,""Offset"":0,""TimeOut"":0,""Valid"":false,""integerOfSlots"":0},""3"":{""Increment"":0,""Offset"":0,""TimeOut"":0,""Valid"":false,""integerOfSlots"":0}},""MessageID"":20,""RepeatIndicator"":3,""Spare"":0,""UserID"":2444009,""Valid"":true}},""MessageType"":""DataLinkManagementMessage"",""MetaData"":{""MMSI"":2444009,""MMSI_String"":2444009,""ShipName"":"""",""latitude"":52.01445,""longitude"":5.1104,""time_utc"":""2026-07-01 21:49:27.034262518 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.535-03,"{""Message"":{""PositionReport"":{""Cog"":76.6,""CommunicationState"":723,""Latitude"":49.77303333333334,""Longitude"":6.654120000000001,""MessageID"":3,""NavigationalStatus"":0,""PositionAccuracy"":true,""Raim"":false,""RateOfTurn"":0,""RepeatIndicator"":0,""Sog"":5.4,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":24,""TrueHeading"":75,""UserID"":269057394,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":269057394,""MMSI_String"":269057394,""ShipName"":""AMACERTO"",""latitude"":49.77303,""longitude"":6.65412,""time_utc"":""2026-07-01 21:49:27.036390146 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.54-03,"{""Message"":{""DataLinkManagementMessage"":{""Data"":{""0"":{""Increment"":0,""Offset"":0,""TimeOut"":7,""Valid"":false,""integerOfSlots"":1},""1"":{""Increment"":750,""Offset"":1682,""TimeOut"":7,""Valid"":false,""integerOfSlots"":1},""2"":{""Increment"":0,""Offset"":0,""TimeOut"":0,""Valid"":false,""integerOfSlots"":0},""3"":{""Increment"":0,""Offset"":0,""TimeOut"":0,""Valid"":false,""integerOfSlots"":0}},""MessageID"":20,""RepeatIndicator"":3,""Spare"":0,""UserID"":2444016,""Valid"":true}},""MessageType"":""DataLinkManagementMessage"",""MetaData"":{""MMSI"":2444016,""MMSI_String"":2444016,""ShipName"":"""",""latitude"":52.11316,""longitude"":5.07667,""time_utc"":""2026-07-01 21:49:27.042426 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.54-03,"{""Message"":{""DataLinkManagementMessage"":{""Data"":{""0"":{""Increment"":0,""Offset"":0,""TimeOut"":7,""Valid"":false,""integerOfSlots"":1},""1"":{""Increment"":750,""Offset"":1432,""TimeOut"":7,""Valid"":false,""integerOfSlots"":1},""2"":{""Increment"":0,""Offset"":0,""TimeOut"":0,""Valid"":false,""integerOfSlots"":0},""3"":{""Increment"":0,""Offset"":0,""TimeOut"":0,""Valid"":false,""integerOfSlots"":0}},""MessageID"":20,""RepeatIndicator"":3,""Spare"":0,""UserID"":2444009,""Valid"":true}},""MessageType"":""DataLinkManagementMessage"",""MetaData"":{""MMSI"":2444009,""MMSI_String"":2444009,""ShipName"":"""",""latitude"":52.01445,""longitude"":5.1104,""time_utc"":""2026-07-01 21:49:27.0434613 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.556-03,"{""Message"":{""PositionReport"":{""Cog"":190,""CommunicationState"":0,""Latitude"":-17.772681666666664,""Longitude"":177.38348166666668,""MessageID"":3,""NavigationalStatus"":5,""PositionAccuracy"":false,""Raim"":false,""RateOfTurn"":0,""RepeatIndicator"":0,""Sog"":0,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":60,""TrueHeading"":4,""UserID"":538071191,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":538071191,""MMSI_String"":538071191,""ShipName"":""EXPLORA"",""latitude"":-17.77268,""longitude"":177.38348,""time_utc"":""2026-07-01 21:49:27.047991358 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.556-03,"{""Message"":{""StandardClassBPositionReport"":{""AssignedMode"":false,""ClassBBand"":true,""ClassBDisplay"":false,""ClassBDsc"":true,""ClassBMsg22"":true,""ClassBUnit"":true,""Cog"":0,""CommunicationState"":393222,""CommunicationStateIsItdma"":true,""Latitude"":37.03588666666667,""Longitude"":27.425045,""MessageID"":18,""PositionAccuracy"":false,""Raim"":false,""RepeatIndicator"":0,""Sog"":0,""Spare1"":0,""Spare2"":0,""Timestamp"":26,""TrueHeading"":511,""UserID"":271041322,""Valid"":true}},""MessageType"":""StandardClassBPositionReport"",""MetaData"":{""MMSI"":271041322,""MMSI_String"":271041322,""ShipName"":""SAMARKAND"",""latitude"":37.03589,""longitude"":27.42505,""time_utc"":""2026-07-01 21:49:27.059333085 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.571-03,"{""Message"":{""ShipStaticData"":{""AisVersion"":1,""CallSign"":""A8PL7  "",""Destination"":""GR PIR\u003eGR JSY       "",""Dimension"":{""A"":150,""B"":35,""C"":20,""D"":7},""Dte"":false,""Eta"":{""Day"":9,""Hour"":8,""Minute"":0,""Month"":6},""FixType"":1,""ImoNumber"":9391373,""MaximumStaticDraught"":4.5,""MessageID"":5,""Name"":""CONTI BENGUELA      "",""RepeatIndicator"":0,""Spare"":false,""Type"":80,""UserID"":636091569,""Valid"":true}},""MessageType"":""ShipStaticData"",""MetaData"":{""MMSI"":636091569,""MMSI_String"":636091569,""ShipName"":""CONTI BENGUELA      "",""latitude"":37.43699,""longitude"":24.94074,""time_utc"":""2026-07-01 21:49:27.073532635 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.571-03,"{""Message"":{""PositionReport"":{""Cog"":263.6,""CommunicationState"":49447,""Latitude"":53.49769833333333,""Longitude"":9.977253333333334,""MessageID"":1,""NavigationalStatus"":0,""PositionAccuracy"":true,""Raim"":true,""RateOfTurn"":-128,""RepeatIndicator"":0,""Sog"":0,""Spare"":0,""SpecialManoeuvreIndicator"":1,""Timestamp"":27,""TrueHeading"":511,""UserID"":211712640,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":211712640,""MMSI_String"":211712640,""ShipName"":""JADE                "",""latitude"":53.4977,""longitude"":9.97725,""time_utc"":""2026-07-01 21:49:27.062210493 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.571-03,"{""Message"":{""PositionReport"":{""Cog"":268.2,""CommunicationState"":1104,""Latitude"":53.61458833333334,""Longitude"":6.467796666666667,""MessageID"":3,""NavigationalStatus"":7,""PositionAccuracy"":false,""Raim"":false,""RateOfTurn"":-127,""RepeatIndicator"":0,""Sog"":2.5,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":25,""TrueHeading"":267,""UserID"":244131000,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":244131000,""MMSI_String"":244131000,""ShipName"":""ZK5 KLAAS SR        "",""latitude"":53.61459,""longitude"":6.4678,""time_utc"":""2026-07-01 21:49:27.075247031 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.594-03,"{""Message"":{""PositionReport"":{""Cog"":306.3,""CommunicationState"":33773,""Latitude"":57.57438166666667,""Longitude"":11.77804,""MessageID"":1,""NavigationalStatus"":15,""PositionAccuracy"":false,""Raim"":false,""RateOfTurn"":0,""RepeatIndicator"":0,""Sog"":0,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":27,""TrueHeading"":277,""UserID"":265627630,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":265627630,""MMSI_String"":265627630,""ShipName"":""AMANDA              "",""latitude"":57.57438,""longitude"":11.77804,""time_utc"":""2026-07-01 21:49:27.101449443 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.594-03,"{""Message"":{""UnknownMessage"":{}},""MessageType"":""UnknownMessage"",""MetaData"":{""MMSI"":3699101,""MMSI_String"":3699101,""ShipName"":"""",""latitude"":46.01618,""longitude"":-122.7756,""time_utc"":""2026-07-01 21:49:27.140107529 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.594-03,"{""Message"":{""DataLinkManagementMessage"":{""Data"":{""0"":{""Increment"":750,""Offset"":1682,""TimeOut"":7,""Valid"":false,""integerOfSlots"":1},""1"":{""Increment"":1125,""Offset"":0,""TimeOut"":7,""Valid"":false,""integerOfSlots"":1},""2"":{""Increment"":0,""Offset"":0,""TimeOut"":0,""Valid"":false,""integerOfSlots"":0},""3"":{""Increment"":0,""Offset"":0,""TimeOut"":0,""Valid"":false,""integerOfSlots"":0}},""MessageID"":20,""RepeatIndicator"":0,""Spare"":0,""UserID"":2655135,""Valid"":true}},""MessageType"":""DataLinkManagementMessage"",""MetaData"":{""MMSI"":2655135,""MMSI_String"":2655135,""ShipName"":"""",""latitude"":55.47831,""longitude"":13.27035,""time_utc"":""2026-07-01 21:49:27.099139428 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.594-03,"{""Message"":{""PositionReport"":{""Cog"":360,""CommunicationState"":81961,""Latitude"":52.636435,""Longitude"":5.063273333333333,""MessageID"":2,""NavigationalStatus"":15,""PositionAccuracy"":true,""Raim"":true,""RateOfTurn"":-128,""RepeatIndicator"":0,""Sog"":0,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":26,""TrueHeading"":511,""UserID"":244730659,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":244730659,""MMSI_String"":244730659,""ShipName"":""FORTUNA"",""latitude"":52.63644,""longitude"":5.06327,""time_utc"":""2026-07-01 21:49:27.084902729 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.601-03,"{""Message"":{""PositionReport"":{""Cog"":282,""CommunicationState"":0,""Latitude"":47.60340166666666,""Longitude"":-122.36280166666667,""MessageID"":3,""NavigationalStatus"":0,""PositionAccuracy"":false,""Raim"":false,""RateOfTurn"":11,""RepeatIndicator"":0,""Sog"":30.2,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":60,""TrueHeading"":283,""UserID"":368206360,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":368206360,""MMSI_String"":368206360,""ShipName"":""COMMANDER           "",""latitude"":47.6034,""longitude"":-122.3628,""time_utc"":""2026-07-01 21:49:27.144011938 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.607-03,"{""Message"":{""StaticDataReport"":{""MessageID"":24,""PartNumber"":true,""RepeatIndicator"":0,""ReportA"":{""Name"":"""",""Valid"":false},""ReportB"":{""CallSign"":"""",""Dimension"":{""A"":5,""B"":5,""C"":1,""D"":2},""FixType"":15,""ShipType"":36,""Spare"":0,""Valid"":true,""VenderIDModel"":1,""VenderIDSerial"":526550,""VendorIDName"":""SMT""},""Reserved"":0,""UserID"":338190043,""Valid"":true}},""MessageType"":""StaticDataReport"",""MetaData"":{""MMSI"":338190043,""MMSI_String"":338190043,""ShipName"":"""",""latitude"":41.88061,""longitude"":-87.61151,""time_utc"":""2026-07-01 21:49:27.148407052 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.625-03,"{""Message"":{""DataLinkManagementMessage"":{""Data"":{""0"":{""Increment"":250,""Offset"":1432,""TimeOut"":7,""Valid"":false,""integerOfSlots"":1},""1"":{""Increment"":1125,""Offset"":2250,""TimeOut"":7,""Valid"":false,""integerOfSlots"":1},""2"":{""Increment"":1125,""Offset"":1390,""TimeOut"":7,""Valid"":false,""integerOfSlots"":1},""3"":{""Increment"":0,""Offset"":0,""TimeOut"":0,""Valid"":false,""integerOfSlots"":0}},""MessageID"":20,""RepeatIndicator"":0,""Spare"":0,""UserID"":2241140,""Valid"":true}},""MessageType"":""DataLinkManagementMessage"",""MetaData"":{""MMSI"":2241140,""MMSI_String"":2241140,""ShipName"":""DESIERTO"",""latitude"":40.08554,""longitude"":0.03117,""time_utc"":""2026-07-01 21:49:27.167303031 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.625-03,"{""Message"":{""PositionReport"":{""Cog"":328.1,""CommunicationState"":27332,""Latitude"":39.64615666666667,""Longitude"":-0.21336333333333332,""MessageID"":1,""NavigationalStatus"":0,""PositionAccuracy"":true,""Raim"":false,""RateOfTurn"":0,""RepeatIndicator"":0,""Sog"":0,""Spare"":0,""SpecialManoeuvreIndicator"":0,""Timestamp"":27,""TrueHeading"":9,""UserID"":224916000,""Valid"":true}},""MessageType"":""PositionReport"",""MetaData"":{""MMSI"":224916000,""MMSI_String"":224916000,""ShipName"":""VB BRONCO           "",""latitude"":39.64616,""longitude"":-0.21336,""time_utc"":""2026-07-01 21:49:27.166574453 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.625-03,"{""Message"":{""StandardClassBPositionReport"":{""AssignedMode"":false,""ClassBBand"":true,""ClassBDisplay"":false,""ClassBDsc"":true,""ClassBMsg22"":false,""ClassBUnit"":true,""Cog"":296.7,""CommunicationState"":393222,""CommunicationStateIsItdma"":true,""Latitude"":52.945845,""Longitude"":5.404145,""MessageID"":18,""PositionAccuracy"":true,""Raim"":true,""RepeatIndicator"":0,""Sog"":0,""Spare1"":0,""Spare2"":0,""Timestamp"":27,""TrueHeading"":511,""UserID"":211769510,""Valid"":true}},""MessageType"":""StandardClassBPositionReport"",""MetaData"":{""MMSI"":211769510,""MMSI_String"":211769510,""ShipName"":""LITTLE TOY          "",""latitude"":52.94585,""longitude"":5.40415,""time_utc"":""2026-07-01 21:49:27.168611962 +0000 UTC""}}",01,21,49,07,aisstream,2026
2026-07-01 18:49:28.634-03,"{""Message"":{""ShipStaticData"":{""AisVersion"":1,""CallSign"":""V2HC2  "",""Destination"":""ITGOA               "",""Dimension"":{""A"":106,""B"":13,""C"":13,""D"":7},""Dte"":true,""Eta"":{""Day"":4,""Hour"":10,""Minute"":0,""Month"":7},""FixType"":1,""ImoNumber"":9362633,""MaximumStaticDraught"":7.2,""MessageID"":5,""Name"":""BBC SCANDINAVIA     "",""RepeatIndicator"":0,""Spare"":false,""Type"":70,""UserID"":304200000,""Valid"":true}},""MessageType"":""ShipStaticData"",""MetaData"":{""MMSI"":304200000,""MMSI_String"":304200000,""ShipName"":""BBC SCANDINAVIA     "",""latitude"":44.35286,""longitude"":9.03346,""time_utc"":""2026-07-01 21:49:27.171823597 +0000 UTC""}}",01,21,49,07,aisstream,2026
